international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_eve_minutes,total_night_minutes,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn
-6,-6,-6,3.289331437,2.858949684,0.495189873,-0.9,0,-4.666666667,1
-6,-6,-6,4.118918919,1.087159747,-1.932151899,0.84,-4.2,-0.666666667,1
-6,-6,-6,0.636699858,0.27880121,-0.42835443,0.84,-4.8,-6,0
-6,-6,-6,1.756472262,2.525708001,-0.425316456,-0.66,-3.6,-2,0
-6,-6,-6,2.490469417,1.258729722,2.071898734,1.92,-4.8,-4.666666667,1
-6,6,2.769230769,2.067140825,0.463568875,-0.425316456,-0.18,-2.4,-4.666666667,0
-6,-6,-6,1.019061166,-0.407478691,0.686582278,0.54,-4.2,-6,0
-6,-6,-6,-2.787482219,3.248281551,0.227848101,-0.12,-3.6,-6,0
-6,-6,-6,-1.725746799,0.777014023,1.728607595,5.34,-4.8,-6,0
-6,-6,-6,-3.937980085,4.102832004,-2.235949367,1.44,-4.2,-4.666666667,0
-6,6,0.461538462,-1.86913229,2.921638713,-1.124050633,-1.38,-3.6,-3.333333333,0
-6,6,0.692307692,-1.978378378,2.472917239,-1.515949367,-1.44,-4.2,-2,0
-6,6,-1.153846154,1.933997155,0.991476492,2.293670886,-3,-3,-2,0
6,6,1.384615385,1.630156472,0.229309871,-1.294177215,-0.36,-4.8,-3.333333333,1
-6,-6,-6,0.018776671,2.552103382,2.731139241,-2.28,-4.2,-6,0
-6,6,1.384615385,-1.725746799,-0.133626615,1.060253165,1.74,-4.2,-4.666666667,0
-6,-6,-6,-1.264864865,2.476216662,1.136202532,0,-4.2,-6,0
-6,-6,-6,-3.053769559,2.136376134,1.643544304,0.78,-3.6,-4.666666667,0
-6,-6,-6,1.06685633,-0.889194391,1.446075949,2.04,-3,-2,0
-6,6,0.923076923,-3.992603129,1.242232609,-1.373164557,-1.74,-4.2,-6,0
-6,6,2.076923077,-3.654623044,0.902392081,-0.003037975,0.84,-3.6,-4.666666667,0
-6,6,1.615384615,2.166145092,1.770140225,-1.25164557,-0.3,-3.6,-4.666666667,0
-6,-6,-6,0.769843528,1.163046467,-0.276455696,1.5,-4.2,-6,0
-6,-6,-6,1.005405405,1.938410778,-3.578734177,2.64,1.2,-6,0
-6,-6,-6,0.558179232,4.323893319,-2.044556962,-1.26,-4.8,-2,0
-6,-6,-6,3.306401138,2.205664009,-0.003037975,-0.3,-4.8,-4.666666667,1
-6,-6,-6,-1.619914651,0.503161947,-1.795443038,1.32,-3,3.333333333,1
-6,-6,-6,-0.209957326,2.713775089,0.267341772,-0.42,-3.6,-6,0
-6,-6,-6,0.872261735,-0.958482266,1.084556962,-1.5,-3.6,-4.666666667,0
-6,6,-2.076923077,1.32972973,-1.430299698,-0.86278481,-0.84,-3.6,-4.666666667,0
-6,-6,-6,-0.223613087,2.957932362,-0.829367089,0.36,-4.8,-6,0
-6,-6,-6,0.626458037,-0.173219687,3.198987342,-1.8,-1.8,-3.333333333,0
-6,-6,-6,1.981792319,2.792961232,0.461772152,-1.44,-4.2,-3.333333333,0
-6,-6,-6,1.684779516,0.572449821,-0.66835443,2.76,-4.8,-6,0
-6,-6,-6,1.271692745,-0.173219687,1.977721519,-0.54,-5.4,-4.666666667,1
-6,-6,-6,0.278236131,2.443222436,2.35443038,0.48,0.6,-4.666666667,0
-6,6,1.846153846,1.572119488,-0.664833654,0.917468354,2.4,-1.8,-6,0
-6,6,-1.153846154,-3.794594595,-0.1897168,1.436962025,-6,-6,-3.333333333,0
-6,6,2.538461538,-0.722048364,-3.248281551,-0.96,1.98,-4.2,-4.666666667,0
-6,-6,-6,2.883072546,-0.087434699,-1.898734177,-1.68,-1.2,-2,0
-6,6,1.615384615,-0.483072546,-1.941710201,1.938227848,1.32,-3,-4.666666667,0
-6,-6,-6,1.531152205,-0.879296123,-0.328101266,0.3,0.6,-4.666666667,0
-6,6,3.461538462,-0.677667141,-0.645037119,-2.123544304,1.86,-3,-2,0
-6,-6,-6,-2.347083926,-2.512510311,1.385316456,1.68,-4.2,-0.666666667,1
-6,-6,-6,0.230440967,0.753918064,0.984303797,0.78,-1.2,-0.666666667,0
6,6,2.769230769,1.514082504,1.730547154,1.209113924,0.06,-3.6,-0.666666667,0
-6,-6,-6,-0.80398293,-0.153423151,-3.071392405,-2.82,-4.2,-4.666666667,0
-6,-6,-6,0.196301565,0.767115755,0.197468354,2.82,-0.6,-3.333333333,0
6,-6,-6,2.063726885,1.212537806,-0.103291139,1.92,-4.8,-3.333333333,1
-6,-6,-6,-0.329445235,-3.383557877,0.492151899,1.62,-4.8,-4.666666667,0
6,-6,-6,2.350497866,0.229309871,0.258227848,0.78,-3.6,-4.666666667,0
-6,6,-0.692307692,-1.418492176,1.499587572,-2.281518987,-0.9,-4.8,-3.333333333,0
6,6,3,-0.889331437,0.965081111,-2.527594937,-0.48,-3.6,-4.666666667,0
-6,6,0.692307692,-0.875675676,2.733571625,-0.580253165,-2.52,-3.6,-4.666666667,0
6,-6,-6,2.777240398,4.30079736,-0.440506329,-0.72,-2.4,-4.666666667,1
-6,-6,-6,-1.753058321,-0.070937586,1.686075949,0.78,-2.4,-6,0
-6,6,2.307692308,-1.162446657,1.664558702,0.747341772,1.2,-3,-4.666666667,0
-6,-6,-6,1.852062589,-2.594995876,3.40556962,0.78,-4.2,-3.333333333,0
-6,-6,-6,-0.459174964,1.050866098,-0.164050633,0.54,-4.8,-6,0
-6,-6,-6,5.976102418,1.143249931,1.713417722,0.06,-0.6,-4.666666667,1
-6,-6,-6,0.599146515,2.713775089,-2.093164557,-0.54,-4.2,-0.666666667,0
-6,-6,-6,-3.33029872,2.360736871,1.746835443,4.8,-4.2,-4.666666667,0
-6,-6,-6,-3.152773826,1.66125928,-1.543291139,-1.44,-3,-4.666666667,0
-6,-6,-6,0.677667141,2.835853726,-0.990379747,3.6,-4.8,-6,0
-6,-6,-6,0.889331437,1.423700852,0.209620253,0.18,-2.4,-4.666666667,0
-6,-6,-6,0.725462304,1.351113555,0.844556962,0.36,-2.4,-3.333333333,0
6,-6,-6,1.442389758,-2.225460544,2.178227848,1.44,-5.4,-6,1
-6,-6,-6,-0.373826458,1.58537256,-0.917468354,2.88,-4.8,-3.333333333,0
-6,-6,-6,0.117780939,0.95188342,2.412151899,-0.48,-2.4,-3.333333333,0
-6,6,-1.153846154,1.305832148,-0.061039318,-1.913924051,0.36,-3,-6,0
-6,-6,-6,-0.179231863,-2.100082486,-0.29164557,0.72,-1.8,-3.333333333,0
-6,-6,-6,1.022475107,1.077261479,0.868860759,-1.98,4.8,-4.666666667,0
6,-6,-6,-0.349928876,3.442947484,0.042531646,0.9,-4.8,-4.666666667,1
-6,-6,-6,1.544807966,-0.69782788,1.081518987,-1.92,-3.6,-3.333333333,0
-6,-6,-6,2.26514936,0.301897168,0.641012658,2.82,-4.8,-2,0
-6,-6,-6,-0.824466572,-0.872697278,1.291139241,2.82,-3.6,-4.666666667,0
6,-6,-6,0.015362731,-1.215837228,1.579746835,-2.58,-3.6,-6,0
6,6,-0.923076923,0.691322902,4.647236734,0.853670886,-3.78,-3,-4.666666667,0
-6,-6,-6,-0.554765292,2.152873247,-0.29164557,-1.68,-3.6,-3.333333333,0
-6,-6,-6,1.858890469,1.271927413,0.218734177,0.42,-1.8,-0.666666667,0
-6,-6,-6,-0.991749644,3.040417927,3.761012658,-0.66,-5.4,-2,0
-6,-6,-6,1.186344239,0.747319219,-2.117468354,-0.9,-3,-4.666666667,0
-6,-6,-6,-2.517780939,2.915039868,-1.497721519,0.42,-4.2,-4.666666667,0
-6,-6,-6,-1.698435277,1.869122903,2.661265823,0.12,-2.4,-2,0
-6,-6,-6,-0.250924609,2.043992301,0.522531646,0.66,-4.8,-4.666666667,0
-6,-6,-6,-2.39487909,2.519109156,0.473924051,-0.78,-4.2,-6,0
-6,-6,-6,1.049786629,-0.186417377,1.072405063,1.44,-3,0.666666667,0
-6,-6,-6,1.411664296,0.770415177,-0.358481013,-0.36,-4.2,-3.333333333,0
-6,-6,-6,1.838406828,0.78691229,-0.950886076,0.48,-4.8,-6,1
-6,6,-0.923076923,3.500995733,-2.918339291,-2.731139241,-0.18,-3,-6,0
-6,-6,-6,-1.268278805,0.565850976,0.200506329,-1.32,-3.6,-6,0
-6,-6,-6,2.00227596,3.215287325,1.114936709,-4.8,-4.8,-4.666666667,1
-6,-6,-6,0.196301565,-1.68765466,-0.334177215,-0.9,-3.6,-4.666666667,0
-6,-6,-6,-0.288477952,1.588671982,-0.176202532,0.36,-3,-4.666666667,1
-6,6,1.153846154,-1.86913229,1.222436074,0.887088608,1.2,-5.4,-4.666666667,0
-6,-6,-6,1.548221906,-2.344239758,1.294177215,0.36,-4.2,-6,0
-6,6,0,-1.022475107,0.341490239,-0.984303797,-0.06,-4.8,-4.666666667,0
-6,-6,-6,1.60625889,-0.615342315,-1.121012658,0.72,-2.4,-4.666666667,0
-6,-6,-6,0.26116643,1.984602695,0.118481013,-1.5,-4.2,-0.666666667,0
6,-6,-6,3.023044097,-0.691229035,0.033417722,-0.42,-3,-6,0
-6,-6,-6,-1.015647226,-2.380533407,1.515949367,-1.92,-1.8,-6,0
-6,-6,-6,-0.636699858,0.100632389,-0.009113924,-0.9,-3,-0.666666667,1
6,-6,-6,-1.654054054,2.291448996,-1.898734177,0.18,-4.2,-4.666666667,0
-6,-6,-6,0.414793741,0.499862524,-0.926582278,-3.12,-3.6,-3.333333333,0
-6,-6,-6,0.104125178,-1.341215287,0.167088608,-0.96,-3,-3.333333333,0
-6,-6,-6,-2.681650071,0.143524883,-0.258227848,0.24,-2.4,-3.333333333,0
-6,-6,-6,2.869416785,1.994500962,-0.871898734,-2.76,-5.4,-6,0
-6,-6,-6,2.756756757,0.582348089,-0.279493671,-1.8,-3,-2,0
-6,-6,-6,-0.213371266,-1.908715975,0.665316456,0,-4.2,-6,0
-6,-6,-6,2.183214794,3.334066538,1.242531646,-0.78,-4.2,-3.333333333,1
6,-6,-6,-0.145092461,-0.720923838,0.452658228,-3,-4.8,-4.666666667,1
-6,-6,-6,2.190042674,-0.232609293,0.364556962,-0.12,-4.8,-6,0
-6,6,1.846153846,-1.141963016,0.427275227,1.269873418,3.6,-2.4,-4.666666667,0
-6,-6,-6,0.285064011,4.789111905,0.455696203,-1.5,-2.4,-3.333333333,0
-6,6,0.461538462,1.06344239,2.723673357,-0.780759494,-0.42,0.6,-3.333333333,0
-6,-6,-6,2.872830725,-0.186417377,-3.654683544,3.18,-5.4,-4.666666667,0
-6,-6,-6,0.957610242,3.340665384,-0.006075949,1.5,-4.2,-6,0
-6,6,4.384615385,2.493883357,-1.370910091,2.008101266,0.18,-4.8,-2,0
-6,6,-2.307692308,1.565291607,-1.704151773,0.075949367,0.78,-4.2,-4.666666667,0
6,-6,-6,0.585490754,0.120428925,0.233924051,0.54,-3.6,-4.666666667,0
-6,-6,-6,-1.821337127,-2.25845477,-0.52556962,1.5,-1.8,-4.666666667,0
-6,6,3.230769231,-2.418776671,1.136651086,0.604556962,-0.24,-0.6,-4.666666667,0
-6,-6,-6,-0.087055477,0.493263679,0.358481013,0.72,-3,-2,0
-6,-6,-6,-1.923755334,3.017321969,0.513417722,1.44,-1.8,-3.333333333,0
-6,-6,-6,2.545092461,2.598295298,-0.075949367,1.98,-4.8,-3.333333333,1
-6,-6,-6,0.087055477,3.324168271,-0.501265823,0.84,-3.6,-4.666666667,0
-6,-6,-6,2.309530583,0.008248557,1.87443038,1.68,-4.8,-4.666666667,0
-6,-6,-6,-0.708392603,-0.21611218,-1.272911392,1.08,-3,-3.333333333,0
-6,6,1.153846154,3.856045519,0.724223261,0.173164557,-0.84,-4.2,-6,0
-6,6,0.692307692,2.207112376,-2.076986527,-1.01164557,0.72,-4.2,-4.666666667,0
-6,-6,-6,0.496728307,3.941160297,0.519493671,-1.2,-4.2,-4.666666667,0
-6,-6,-6,3.490753912,-0.169920264,0.66835443,-1.02,-3.6,-6,1
-6,-6,-6,-0.708392603,4.907891119,-0.246075949,2.1,-4.2,-4.666666667,0
-6,-6,-6,-0.759601707,0.51965906,0.030379747,-2.22,-4.8,-3.333333333,0
-6,6,0.230769231,3.33371266,-0.918889194,1.467341772,1.38,-2.4,-4.666666667,0
-6,-6,-6,-0.698150782,2.766565851,-1.573670886,1.44,-3.6,-6,0
-6,6,0.692307692,-1.456045519,1.298322794,-2.002025316,-1.92,-4.2,-4.666666667,0
-6,-6,-6,2.425604552,0.196315645,-1.306329114,1.56,-3,-4.666666667,0
6,-6,-6,-0.353342817,0.466868298,4.608607595,-0.24,-1.8,-3.333333333,0
-6,-6,-6,-3.968705548,2.48611493,0.328101266,0.66,-2.4,-6,0
-6,-6,-6,-1.278520626,1.786637338,-0.558987342,-0.24,-3.6,-2,0
-6,-6,-6,3.787766714,-1.565576024,-0.139746835,-1.86,-3,-3.333333333,0
-6,-6,-6,-1.99544808,0.635138851,-2.722025316,1.32,-4.2,-4.666666667,0
-6,6,-1.153846154,3.023044097,0.691229035,-0.732151899,-2.22,-4.2,-0.666666667,0
-6,-6,-6,-1.633570413,2.948034094,0.14278481,1.5,-3,-6,0
-6,6,-0.692307692,1.698435277,2.126477866,1.464303797,-0.12,-4.8,-6,0
-6,-6,-6,-0.913229018,2.09348364,1.898734177,-1.02,-4.2,-6,0
-6,6,-1.384615385,0.790327169,3.040417927,-0.206582278,2.58,-0.6,-4.666666667,0
-6,-6,-6,2.753342817,3.037118504,0.76556962,0.66,-5.4,-4.666666667,1
-6,-6,-6,3.040113798,2.096783063,-1.124050633,2.88,-4.8,-4.666666667,1
-6,-6,-6,-2.647510669,-0.044542205,0.792911392,-0.42,-4.8,-3.333333333,0
-6,-6,-6,-0.544523471,2.710475667,-2.485063291,-0.18,-1.8,-3.333333333,0
-6,6,0.461538462,0.506970128,1.262029145,-0.522531646,-2.4,-4.2,-2,0
-6,-6,-6,0.281650071,-2.027495188,-1.330632911,0.6,-4.2,-6,0
-6,-6,-6,2.93769559,1.278526258,-1.850126582,-0.24,-3,-4.666666667,0
-6,-6,-6,-0.950782361,1.535881221,3.104810127,-0.24,-0.6,-2,0
-6,6,-1.846153846,-2.367567568,-2.433324168,0.331139241,0.06,-3,-4.666666667,0
-6,-6,-6,-1.435561878,0.44377234,2.521518987,-2.46,-4.8,-6,0
-6,6,-0.692307692,0.605974395,1.265328568,2.275443038,-0.9,-3,-6,0
6,-6,-6,0.083641536,-0.463568875,-0.467848101,2.16,-4.2,-2,1
-6,6,2.307692308,1.722332859,-0.008248557,1.862278481,0.3,-3,-2,1
-6,-6,-6,-0.182645804,0.605444047,1.847088608,0.96,-3.6,-4.666666667,0
-6,6,1.384615385,-3.579516358,-0.499862524,1.44,0.66,-3,-2,0
-6,6,1.846153846,0.636699858,2.41022821,-1.133164557,4.32,-0.6,-3.333333333,0
-6,-6,-6,2.203698435,-0.569150399,1.312405063,0.36,-4.8,-4.666666667,0
-6,-6,-6,-3.439544808,2.205664009,-0.653164557,-0.3,-2.4,-2,0
-6,-6,-6,-3.640967283,-1.502886995,-0.48,-2.22,-4.2,-4.666666667,0
-6,6,1.615384615,-2.702133713,4.406378884,-1.038987342,-2.28,-3.6,-0.666666667,1
-6,6,-1.384615385,1.326315789,1.756942535,-1.054177215,2.88,1.2,-6,0
-6,-6,-6,-0.93029872,-1.166345889,2.785822785,-0.06,-2.4,-2,0
-6,-6,-6,2.811379801,-0.674731922,0.838481013,1.02,-3,-4.666666667,0
-6,6,-0.692307692,-0.889331437,-0.638438273,0.692658228,-1.44,-4.8,-2,0
-6,-6,-6,-0.885917496,-0.575749244,2.952911392,-1.14,-4.8,-4.666666667,0
-6,-6,-6,0.500142248,-0.783612868,2.248101266,0.72,-3.6,-3.333333333,0
-6,-6,-6,0.192887624,2.373934561,-2.58835443,0.96,-2.4,-4.666666667,0
-6,-6,-6,-0.841536273,0.183117954,1.758987342,-2.82,-4.2,-4.666666667,0
-6,-6,-6,-0.684495021,-0.268902942,1.819746835,-1.14,-3.6,-6,0
-6,-6,-6,-0.882503556,2.449821281,0.461772152,1.98,1.8,-3.333333333,0
-6,-6,-6,1.589189189,1.638163321,0.789873418,0.6,-4.8,-2,0
-6,6,-2.307692308,-0.899573257,-1.651361012,-1.968607595,-1.98,-4.8,-6,0
6,-6,-6,1.981792319,1.311520484,-1.53721519,1.68,-4.2,-6,0
-6,-6,-6,0.971266003,3.654110531,1.421772152,0.3,-4.8,-6,0
-6,-6,-6,2.292460882,0.922188617,0.938734177,-6,-6,-4.666666667,0
-6,-6,-6,-0.865433855,1.605169095,-0.340253165,1.38,-3.6,-4.666666667,0
-6,-6,-6,1.131721195,2.327742645,2.512405063,1.68,-1.8,-6,0
6,-6,-6,0.551351351,2.449821281,0.18835443,2.58,-2.4,-4.666666667,1
6,-6,-6,-1.537980085,2.598295298,1.418734177,-0.36,-4.8,-3.333333333,1
-6,6,1.615384615,-1.916927454,3.195490789,2.002025316,-2.46,-4.8,-3.333333333,0
-6,-6,-6,3.340540541,-2.218861699,1.613164557,-1.08,-3.6,-4.666666667,0
6,-6,-6,-0.67083926,-0.05114105,-0.543797468,0.66,-0.6,-3.333333333,0
-6,6,2.307692308,0.100711238,-0.107231235,-2.147848101,-1.2,-3.6,-3.333333333,0
-6,-6,-6,0.059743954,3.482540555,-0.516455696,1.14,-4.2,-3.333333333,0
6,-6,-6,1.213655761,-2.515809733,-0.656202532,-0.18,-3.6,-0.666666667,1
-6,-6,-6,-0.018776671,2.063788837,-3.69721519,-1.5,-4.8,-4.666666667,0
-6,6,-0.692307692,-2.097866287,0.27880121,1.303291139,1.56,-1.8,-2,0
-6,6,0.461538462,2.582645804,1.427000275,1.652658228,-1.5,-3,-4.666666667,0
6,-6,-6,1.404836415,0.843002475,0.735189873,4.5,-3,-4.666666667,1
6,6,0,1.415078236,-1.199340115,2.527594937,-0.42,-4.2,-6,0
-6,-6,-6,1.042958748,-0.889194391,2.008101266,1.44,1.2,-6,0
-6,-6,-6,-0.561593172,-1.846026945,1.956455696,0.66,-3,-4.666666667,0
-6,6,1.153846154,-1.114651494,1.806433874,0.920506329,0.84,-3,-3.333333333,0
-6,-6,-6,-0.742532006,4.881495738,2.749367089,-2.64,-4.8,-2,1
-6,6,-0.461538462,0.370412518,1.324718174,1.136202532,0.96,-3,-4.666666667,0
-6,6,0,-0.168990043,0.582348089,-0.844556962,-0.24,-3,0.666666667,1
-6,6,-2.076923077,-1.766714083,0.694528458,0.230886076,1.38,-4.2,-4.666666667,0
-6,-6,-6,0.769843528,3.215287325,-1.558481013,2.88,-1.2,-2,0
-6,-6,-6,-0.100711238,0.757217487,1.315443038,-0.54,-1.2,-3.333333333,0
-6,6,0.923076923,1.421906117,1.054165521,0.902278481,-2.04,-4.2,-6,0
6,6,0.692307692,3.077667141,1.120153973,-2.715949367,2.4,1.2,-6,1
-6,6,-2.769230769,-2.80455192,0.394281001,-1.597974684,4.5,-3,-4.666666667,0
-6,-6,-6,-2.647510669,4.13582623,-0.455696203,-1.44,-5.4,-3.333333333,0
-6,-6,-6,1.32972973,-0.767115755,-2.251139241,-0.36,-3.6,-3.333333333,0
-6,-6,-6,-0.257752489,1.413802585,-0.850632911,1.74,-4.2,-4.666666667,0
-6,-6,-6,0.92688478,-0.92548804,-2.551898734,-0.6,-4.2,-2,0
-6,-6,-6,2.924039829,-0.902392081,-2.023291139,0.96,-4.8,-4.666666667,0
-6,-6,-6,-3.497581792,-0.674731922,1.278987342,-1.08,-4.2,-0.666666667,1
-6,6,0.230769231,2.66116643,1.562276602,-0.212658228,-0.48,-3,3.333333333,0
-6,-6,-6,-4.463726885,-1.007973605,-1.354936709,-0.12,-2.4,-3.333333333,0
-6,-6,-6,1.896443812,-0.334891394,-3.943291139,1.8,-2.4,-4.666666667,0
-6,-6,-6,-4.381792319,-0.463568875,-1.045063291,0.3,-1.2,-3.333333333,0
-6,-6,-6,1.763300142,0.021446247,-0.176202532,1.5,-4.2,-6,0
-6,6,-0.923076923,-4.603698435,-1.59857025,2.026329114,1.14,-1.8,-6,0
-6,-6,-6,-1.73940256,-0.810008249,0.054683544,-0.84,-3.6,-3.333333333,0
6,-6,-6,-3.661450925,5.122353588,0.233924051,1.26,-0.6,-6,0
-6,6,2.538461538,-0.418207681,0.701127303,1.048101266,-1.32,-3.6,-3.333333333,0
-6,-6,-6,-0.435277383,1.229034919,1.090632911,-1.98,-4.2,-3.333333333,0
-6,6,2.769230769,1.295590327,2.347539181,0.309873418,0.42,-3,-3.333333333,0
-6,6,2.307692308,0.872261735,-4.607643662,-2.181265823,-2.76,-4.2,-4.666666667,0
-6,-6,-6,4.596870555,-3.80588397,1.488607595,-0.48,0,-0.666666667,0
-6,-6,-6,-4.347652916,3.274676932,0.637974684,4.92,-5.4,-4.666666667,0
-6,6,3.230769231,-0.155334282,-1.19274127,-0.021265823,2.4,-2.4,-4.666666667,0
-6,6,-0.923076923,-0.315789474,0.03794336,-2.324050633,-0.9,-4.2,-6,0
-6,-6,-6,1.394594595,0.295298323,0.826329114,1.44,-1.2,-6,0
-6,-6,-6,-2.319772404,1.146549354,0.607594937,-0.06,-4.2,-3.333333333,0
-6,6,0.461538462,-1.176102418,-0.45697003,-2.551898734,-1.32,-4.8,-4.666666667,0
-6,6,0.692307692,1.165860597,-0.78691229,-1.689113924,-2.04,-5.4,-6,0
6,6,-1.384615385,2.108108108,2.360736871,2.056708861,2.52,-4.2,6,1
-6,-6,-6,2.0056899,1.143249931,-0.179240506,-3.9,-2.4,-2,0
-6,6,1.153846154,-2.480227596,2.017596921,-3.678987342,1.32,-1.2,-2,0
-6,6,0.230769231,-1.578947368,2.212262854,2.141772152,1.14,-4.2,-4.666666667,0
6,-6,-6,3.552204836,2.205664009,-0.805063291,-0.96,0,-3.333333333,1
6,6,3.461538462,-1.32972973,0.625240583,-1.938227848,0.18,-0.6,0.666666667,1
-6,6,1.153846154,-2.582645804,2.126477866,1.746835443,-2.46,-4.2,-6,0
-6,6,1.153846154,2.094452347,0.783612868,-0.024303797,0.06,-3,-0.666666667,0
-6,-6,-6,-0.100711238,0.041242783,-1.175696203,-1.26,-4.2,-0.666666667,1
-6,-6,-6,1.664295875,0.62194116,-2.457721519,0.9,-4.8,-3.333333333,0
-6,-6,-6,3.835561878,2.512510311,-0.154936709,0.12,-3.6,-2,1
6,-6,-6,-3.33029872,0.463568875,-2.718987342,0.06,-2.4,-3.333333333,0
-6,-6,-6,-0.923470839,2.545504537,-1.458227848,1.62,-2.4,-3.333333333,0
-6,6,-0.230769231,0.643527738,-2.043992301,-0.66835443,1.86,-4.8,-3.333333333,0
-6,-6,-6,-0.554765292,4.023645862,0.893164557,1.2,-3.6,-6,0
-6,6,-1.384615385,0.640113798,1.050866098,1.187848101,-0.3,-4.8,-4.666666667,0
-6,-6,-6,-0.056330014,2.284850151,1.825822785,-1.02,-3,-3.333333333,1
-6,-6,-6,-1.500426743,-1.489689304,3.363037975,-1.38,-2.4,-3.333333333,0
-6,-6,-6,-0.517211949,1.819631564,1.446075949,0.42,-5.4,-4.666666667,0
-6,6,-1.846153846,-0.988335704,4.228210063,-0.571139241,-1.68,-1.8,-6,0
-6,6,0.461538462,0.851778094,2.717074512,-0.753417722,-0.54,-3,-4.666666667,0
-6,-6,-6,-1.029302987,-2.756667583,1.01164557,0.54,-3,-4.666666667,0
-6,6,0.692307692,1.831578947,2.492713775,1.032911392,-1.2,-5.4,-3.333333333,0
-6,-6,-6,1.20341394,0.235908716,-2.263291139,-3.18,-3.6,-2,0
-6,6,2.538461538,-1.852062589,2.954632939,1.555443038,0.78,-3,-3.333333333,0
6,-6,-6,1.374110953,0.209513335,-1.531139241,-3.84,-1.8,-3.333333333,0
-6,-6,-6,4.00284495,-0.701127303,-1.62835443,0,-2.4,-3.333333333,0
6,6,1.384615385,1.548221906,2.74017047,-0.868860759,3.24,-3.6,-3.333333333,1
-6,-6,-6,0.196301565,0.496563101,-0.312911392,0.18,-4.8,-4.666666667,0
-6,6,0,-3.46344239,-0.150123728,3.001518987,2.7,-4.2,-3.333333333,0
6,-6,-6,-3.87311522,3.073412153,-1.786329114,0.48,-4.2,-4.666666667,0
-6,6,1.153846154,1.804267425,2.199065164,-0.923544304,-0.6,-5.4,-2,0
-6,-6,-6,1.787197724,3.122903492,2.500253165,-0.06,-3,-3.333333333,1
-6,6,2.307692308,4.579800853,0.60874347,-0.425316456,2.52,-4.8,-4.666666667,0
-6,-6,-6,0.892745377,1.483090459,0.607594937,2.22,-2.4,-2,0
-6,-6,-6,-0.885917496,-0.061039318,-1.746835443,1.02,-3.6,-3.333333333,0
-6,6,0.923076923,0.274822191,1.578773715,-1.622278481,-1.38,-4.2,-4.666666667,0
-6,6,-1.153846154,0.373826458,5.053065714,-0.312911392,3.9,-3.6,-4.666666667,0
-6,-6,-6,1.148790896,5.458894693,1.473417722,-1.56,-4.8,-4.666666667,1
-6,6,-0.230769231,1.619914651,0.044542205,-1.418734177,0.12,-4.2,-2,0
-6,-6,-6,-0.3943101,-0.872697278,-0.868860759,0.42,-1.2,-4.666666667,0
-6,-6,-6,-0.862019915,0.371185043,3.466329114,0.18,-4.8,-4.666666667,0
-6,-6,-6,1.99544808,3.670607644,-0.413164557,-0.12,-2.4,-6,1
-6,-6,-6,-4.112091038,-0.565850976,0.09721519,0.12,-3,-4.666666667,0
6,-6,-6,1.572119488,0.724223261,0.555949367,-0.96,-3.6,-4.666666667,0
-6,-6,-6,-0.209957326,-4.056640088,-0.552911392,-1.56,-1.2,-4.666666667,0
-6,-6,-6,-2.93769559,2.581798185,-0.832405063,2.1,0.6,0.666666667,1
-6,6,-2.769230769,-3.262019915,1.225735496,-2.275443038,-0.84,-4.8,-4.666666667,0
-6,-6,-6,1.47311522,3.894968381,-1.181772152,0.78,-3.6,-3.333333333,0
-6,-6,-6,-1.708677098,0.84960132,-0.437468354,1.74,-4.8,-4.666666667,0
-6,-6,-6,0.018776671,-2.918339291,0.294683544,-0.24,-5.4,-3.333333333,0
-6,6,0.692307692,1.073684211,2.383832829,-0.856708861,-0.3,-3,-3.333333333,0
-6,-6,-6,1.022475107,-0.658234809,2.193417722,1.5,-2.4,-3.333333333,0
-6,6,0.461538462,-0.831294452,-0.971679956,1.597974684,-6,-6,-4.666666667,0
-6,-6,-6,-0.623044097,-1.68765466,-0.124556962,-0.24,-3.6,-2,0
-6,-6,-6,-0.524039829,-2.614792411,1.14835443,-0.54,-3,-3.333333333,0
-6,-6,-6,-0.571834993,-0.460269453,-0.90835443,1.38,-3,-4.666666667,0
-6,6,4.615384615,1.309246088,0.628540005,1.497721519,-0.48,-2.4,-6,0
-6,-6,-6,-2.497297297,2.116579599,-0.820253165,-0.54,-3.6,-3.333333333,0
6,-6,-6,-0.547937411,0.516359637,-2.305822785,2.34,-2.4,-6,1
-6,-6,-6,0.923470839,-0.529557327,-1.62835443,-3.24,-3.6,-4.666666667,0
-6,-6,-6,-4.036984353,2.759967006,1.421772152,0.96,-2.4,-2,0
-6,-6,-6,-0.199715505,1.430299698,-0.844556962,0.84,-1.8,-4.666666667,0
-6,-6,-6,5.453769559,1.011273027,2.050632911,1.62,-1.2,-3.333333333,1
-6,-6,-6,-1.237553343,3.545229585,-2.068860759,1.86,-1.2,-6,0
-6,6,0.692307692,-1.141963016,-2.083585373,1.294177215,-2.04,-1.2,-4.666666667,0
-6,-6,-6,0.411379801,2.202364586,0.343291139,0.36,-3,-6,0
-6,-6,-6,-1.008819346,2.627990102,-1.042025316,-0.78,-4.2,-2,0
-6,-6,-6,1.913513514,-1.031069563,2.178227848,0.96,-1.8,-2,0
-6,-6,-6,0.612802276,-0.912290349,3.083544304,1.62,-4.2,-4.666666667,0
